node_id,address,anomaly_score
5249,0xa6d32240c9d0924383110ae84f725504e8b0c0f9,7.97119194269181
5251,0xa6ec517b7ddfd9e536c596b2b5d65fbc0b32a9da,7.97119194269181
5278,0xa80e212e25682933fabb9fbb72a178f431ea6fad,7.97119194269181
5277,0xa8052d015c129285c776a4e7afe1d5c66755d2b6,7.97119194269181
5276,0xa7f0cef1d68bb9c43a7c8b744d59d3b963bd53c7,7.97119194269181
5275,0xa7ed182da09dfd40dc381a17c13638b7aea6fcb0,7.97119194269181
5274,0xa7e522f954137525f022fab270ecd4b80cc0bd11,7.97119194269181
5273,0xa7dc2c25ab2a1274bbb8ec4ac1069bcb37a480d1,7.97119194269181
5272,0xa7cde6d122937ccfbc8d78303ddbf2b14e7d606f,7.97119194269181
5271,0xa7cb535dbbbd4dfe219c6693d11fa855e30d1125,7.97119194269181
5270,0xa7c0068ff262b40f33b9ecf2e96f5aaf4f4dd4d4,7.97119194269181
5269,0xa7b7a31e634085709ca3d1d3d30326bbf2688221,7.97119194269181
5267,0xa7b25f6e69db2aa38f27055fb1fdb83b5d6bc84f,7.97119194269181
5266,0xa798da9522c738351c9f6728fea3853e9d309d7e,7.97119194269181
5250,0xa6e638e53c1499d425b5baa160a6b7fdf30faf35,7.97119194269181
5265,0xa790bcac8f71ae2284f3f882dc64408ea8d6e2f2,7.97119194269181
5263,0xa787510be06082eb16d1524dbfb5595ffa241dff,7.97119194269181
5262,0xa776d7368d662abef447359856038da0b349c05c,7.97119194269181
5261,0xa77587a183b9d5b3a0898d22222787814fa443a0,7.97119194269181
5260,0xa772f93eb92319f00eda3c12a0609c2648225753,7.97119194269181
5259,0xa75a042ccab09a5aa10ed34212a46609c668d3f0,7.97119194269181
5258,0xa75042d96bd356f2f576635f2914c169d3d66951,7.97119194269181
5257,0xa73dffebcbe22b2eee29626e4c13ba9e0b074131,7.97119194269181
5256,0xa72820776afa3fd2a3fda32c64b764168a1fe4bb,7.97119194269181
5255,0xa72283864f5b5843f82cf8a9b5a75e5e9e41ef2e,7.97119194269181
5254,0xa71f32e17ab861bace7da83fd3b86d3caaaa8f0b,7.97119194269181
5253,0xa7076765a4468e558eedb9f68e6576f26bc4bce7,7.97119194269181
5252,0xa6f43e8ba8125eebfa7b4b10cf85fc51f22aa055,7.97119194269181
5264,0xa78fd9bebea7dd01ebf95f339950575692d17220,7.97119194269181
5279,0xa8125802d4fdb20d017ee437c831bc36971eeb6d,7.97119194269181
5220,0xa5c31f6c32e4c27697bd0e40b6d7707dbac5ae90,7.97119194269181
5218,0xa5a9bdb52c00f74e1078855ec00120531540fbf4,7.97119194269181
5186,0xa4a2543e570ca860fae851ac3b4b0ab830d4ca84,7.97119194269181
5185,0xa49e391d9af83e36e37d4aab2f02ddbc21dfd3c2,7.97119194269181
5184,0xa49ce4c56fff043049d03a479ae5629f03301107,7.97119194269181
5183,0xa48e645a846abebfbb8b50506b64c4c0b44c1405,7.97119194269181
5182,0xa48cce8f155424d9438e862b5232e2a7adfc0e36,7.97119194269181
5181,0xa48cc51628fa9a873ff39b24ce08bde85bc3fe3e,7.97119194269181
5180,0xa488f7d4889241e995d5902a51b794c6da26ab60,7.97119194269181
5179,0xa483c35e41f1ed3f1be076c3274e9765d640752b,7.97119194269181
5178,0xa4812608bf2d485f0dcafe76a2f1476a0495b27f,7.97119194269181
5177,0xa47b8822129a61eedca7637c050b769af2611692,7.97119194269181
5176,0xa470adf01f59754272d9500bd0756fd8235c69d0,7.97119194269181
5175,0xa44864820cf371dff159e0a9cc7e2a2e7799a864,7.97119194269181
5187,0xa4abf6755db91c709681695513da4c268d9a44c8,7.97119194269181
5174,0xa43ec6d83913794c291d53f033d1049e0173aa1a,7.97119194269181
5172,0xa421c2d3d1ce726a78259c5a6fae7a6ec77686a9,7.97119194269181
5171,0xa41a1c8a902e22451ae56071bd018ae7567e0a8f,7.97119194269181
5170,0xa4198df4643f9c70168b1ef4eee0037e1d9d2c1d,7.97119194269181
5169,0xa4185f847637f85143300857808accf037896b90,7.97119194269181
5168,0xa3ef215db90301931ac58e8b6d14e6b29f670ed7,7.97119194269181
5167,0xa3e40021150f4b27503891c0c3b3cf5fd5ae90bf,7.97119194269181
5166,0xa3da9720827275bf9746039ae7c68521a3a2e223,7.97119194269181
5165,0xa3d40e692ed8253c7c78946e29f3ce9545bee18e,7.97119194269181
5164,0xa3cfb23217f052441f968470b9d97a77795a1bea,7.97119194269181
5163,0xa3ca22ebe58ee6eb0694568bedf7496f65caba4f,7.97119194269181
5162,0xa3a081b9f9a956124a089799419af53264d5fefc,7.97119194269181
5161,0xa39db77a0184dc846ed00e1a9faed09a925ad2f8,7.97119194269181
5173,0xa43893e256dca05d19b2a3ca5d04c443a9575201,7.97119194269181
5219,0xa5bf745e6a6f7cb5b84f5e4282989c95bfec1902,7.97119194269181
5188,0xa4b31303c6778bf4736ce4f36364036fe33e0525,7.97119194269181
5190,0xa4b7e23c9e8983b53a7c85e7bbe05824233c0dd1,7.97119194269181
5217,0xa5a30655e97ac0734c06e8b950042d0f733d2171,7.97119194269181
5216,0xa59fb64a44e5963cb5d979b1a0676603c643f3cf,7.97119194269181
5215,0xa595d700679f64cab8062dc869778d9308cc8f52,7.97119194269181
5214,0xa58f98c28efac3a47f946e45fde7e7e1c1cbdb37,7.97119194269181
5213,0xa582b4c82a9cfe1fab8b92ded4e65347ea70fe04,7.97119194269181
5212,0xa56a4f11f14da5ca33edd735e6a63147c1fc3377,7.97119194269181
5211,0xa563209f45228066d191c24c5ab985138f0c3079,7.97119194269181
5210,0xa55d471b034a26cfd0c8850b5ee932a2d1140719,7.97119194269181
5209,0xa5591c37d508f639962e141c3b9d00df3708758e,7.97119194269181
5208,0xa54ba6d95274788d180219e210b36469752f4e8f,7.97119194269181
5207,0xa537740f2943e28f85715c058f4541132c700b36,7.97119194269181
5206,0xa53518ddb1e74e32ef2597602f8a4467a4c534b1,7.97119194269181
5189,0xa4b38f3c0d84f1c07e2233139e9d7bbdd98165af,7.97119194269181
5204,0xa523026a56f3a467bf3df2349f31a01fc9e82739,7.97119194269181
5202,0xa516832d0e5da2933586e4a16345ad62e3ec14ea,7.97119194269181
5201,0xa51066947b27eaaad4d3a074db3a6b51ae1ba7a6,7.97119194269181
5200,0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,7.97119194269181
5199,0xa4f7db5b67341a384c709c263320fde8c3f51812,7.97119194269181
5198,0xa4e2b3cdd0db8a5c9a49d4d719a6a205d11595c6,7.97119194269181
5197,0xa4ddd2d7ea21707552ef58e04b05e5eab9c4e3e6,7.97119194269181
5196,0xa4da7bab70c5412883e7f3d541e635cfdaf41668,7.97119194269181
5195,0xa4d21cfdca59d07c2a56fa481c5726bd5902acce,7.97119194269181
5194,0xa4d1abe9af9a9dfa99b6d3c707a8ea38959b8bc2,7.97119194269181
5193,0xa4cc368333b39d113c52e3e9b5e5b29d33d8ed59,7.97119194269181
5192,0xa4c9bb8cf5cc8341b75982431f1d9f805c133a7c,7.97119194269181
5191,0xa4c0029f58d883471a57c27df87ae7516931146c,7.97119194269181
5203,0xa52019f4cc7e5e994cd1a9ba615d7b09a39431cb,7.97119194269181
5280,0xa8135858dba87cc3d2536dc2624cf48adf205e2b,7.97119194269181
5281,0xa814350da1dd0e935edfcad887eba6baf13799d0,7.97119194269181
5282,0xa8178d1a1b9d84f090eee5b0eb78653950d2cfaa,7.97119194269181
5373,0xab63b4d665743d5a0951c6d7424c7140e03f3ba6,7.97119194269181
5372,0xab60a847cf0edbd13fe26b294e011544758aea59,7.97119194269181
5371,0xab4a7834e0f3b27f86cbc5a31a58bb0681fefa9f,7.97119194269181
5370,0xab47bfd35f7be213e86572adc0ab503bbff01927,7.97119194269181
5369,0xab431dc36b0bef44f9c5622e9c50f1dbb1cfba81,7.97119194269181
5368,0xab42676e783795abae3094b251e7c05ceaa62916,7.97119194269181
5367,0xab40c82725ea294b316954ff0be5adadecab134c,7.97119194269181
5366,0xab3c242af6e2ffe33a723dfd7f2e70c94bd815e7,7.97119194269181
5365,0xab31b5c8777cfcff9207903445efcdfc953db9d9,7.97119194269181
5364,0xab120ab6368a96e075883c85e6637f98e20736a7,7.97119194269181
5363,0xaafc3b308e7e5c4e40a6840877bada4b8da73303,7.97119194269181
5362,0xaaf7d0268cddb3d9fef84195238bc3e88c747e9f,7.97119194269181
5374,0xab706c6e0d67928cf48a650730770c8b1b1f3835,7.97119194269181
5361,0xaae0922cf92c1eda7870edb4270daff66dbfe89b,7.97119194269181
5359,0xaadbd8b56c3f65a247d16c3c98f3e5f828825041,7.97119194269181
5358,0xaadb73fb4a47cf56b76c4739630befb6b283c4d4,7.97119194269181
5357,0xaada2d1440b72cbb6438021b5c2a85750b775183,7.97119194269181
5356,0xaabff92d1ad6ea24e01c05c96db5faf648dcc5fa,7.97119194269181
5355,0xaab57ab07bf1da9043b1947269f7dfcc92c766e9,7.97119194269181
5354,0xaab4dcbe72697b097d359ab13b90cfdc59284c58,7.97119194269181
5352,0xaaad1f2c2164333fba0292b905aff1d96bb0d814,7.97119194269181
5351,0xaa97dfe2feda5ac7c2f5f90ea7ec0c8835a64d66,7.97119194269181
5350,0xaa960b54ad75cbc9c63d75ccd74d666fc60dd008,7.97119194269181
5349,0xaa95c8d226988e64b9d274a3123c1d330e9a26d4,7.97119194269181
5348,0xaa76499b857571a10f77f4c8084cf2bb6659f446,7.97119194269181
5347,0xaa6f5cbedbbfef6c5bbd7da637f48ef779655c31,7.97119194269181
5360,0xaae04905468d7d9d8754028d19b8326e26b81cff,7.97119194269181
5346,0xaa64826b287db3aba88d0be413d90281a51de4af,7.97119194269181
5375,0xab70aaac1e7b6c902a755e25c90e22a1f428d900,7.97119194269181
5377,0xab83b539c732595ed1b6eea05e03098a9a015095,7.97119194269181
5404,0xac56295bed8f3e11335a194d241453a29dedd6b9,7.97119194269181
5403,0xac533dfd3a546b83f4d4956657069c4a1f4b8352,7.97119194269181
5402,0xac528da5c0a7ad7c026915f7061530b4a0f41e87,7.97119194269181
5401,0xac499014dcb432ffb2c364ff1a31f62e2cc79b20,7.97119194269181
5400,0xac3ba2006cfba7311fb1c76abf3518723d2750c1,7.97119194269181
5399,0xac29c35597ad6224ed9666cf094bc4e12f1d460e,7.97119194269181
5398,0xac1eacdf18071ca449aba40aa24c17554e214682,7.97119194269181
5397,0xac1e9b0d57ac850407a080338d12fd82371a40f4,7.97119194269181
5396,0xac1ad68ffa7bf0dfe40d3de0000cb7af1f9ff80d,7.97119194269181
5395,0xac15fc62eedaa5eabd6356f6334890ddfd386654,7.97119194269181
5394,0xac12d95ff176666d81a1d6c3ce4ea0e0505c565a,7.97119194269181
5393,0xac0efa16d3d9b01028a1f0c125d626c4705402ec,7.97119194269181
5376,0xab7d2d40bb92bd0221532a8f907320b806c4f109,7.97119194269181
5392,0xac08bd7b51801531622dedc0b1b2fc1e45a5545a,7.97119194269181
5390,0xabd41059dcbb79aecd6913ec4683f0dc56ec8bc6,7.97119194269181
5389,0xabc146a7f3d31f15c4e2bf2fdda79e8ea7bc13ca,7.97119194269181
5388,0xabbf621db2b4b424e641e6c517a88016ef8bb648,7.97119194269181
5386,0xabb8c075234f564e27287b24951efcc1008b06c8,7.97119194269181
5385,0xabb846d76bd4dfa2cdfbc7bbace1c652ad1ac0bf,7.97119194269181
5384,0xab9c01c04debdac5db39e2d0e3a14405c23fb19c,7.97119194269181
5383,0xab9b1732f1a5be9cdb10e396b8c5742ca45ba199,7.97119194269181
5382,0xab999b190c4f11bb69029142fca2545b8af3dc98,7.97119194269181
5381,0xab97c0f004b38e9d69ab85b44aca2474ef22902d,7.97119194269181
5380,0xab94ce7148ab59db2862391458f1fe4a78850b41,7.97119194269181
5379,0xab90a5b9b789e544aa9f598a068697a23882b0e0,7.97119194269181
5378,0xab8f4af0cd5b80c33da9e60da500cbee3e45fff0,7.97119194269181
5391,0xabee237e940e3b86f7703522045c0bf593deca33,7.97119194269181
5345,0xaa621a05698d5d009a53a02aebec9a5cf1d07a50,7.97119194269181
5343,0xaa51e8b8c5f57237cce955fb8c28cad6553e558e,7.97119194269181
5342,0xaa4aaa2f495d0eaa39839031cfce363596f56e36,7.97119194269181
5309,0xa8df6039907ae9095f0763f8308516499b44a2f9,7.97119194269181
5308,0xa8dbd38b6dc1a8248b1e38b1365c394fb96c94fc,7.97119194269181
5307,0xa8c6870b3d73d71dad402b4af33b0dcd5b664cc0,7.97119194269181
5306,0xa8c1badebe40592fca6295c8e521e0ed9abc3e26,7.97119194269181
5305,0xa8be8af36780e4320608581555d5cb64befff385,7.97119194269181
5304,0xa8b54b4ec058fe118bfd989640cfb489f4b35f10,7.97119194269181
5303,0xa8a46aede83e5c5d683da3c652e4ea1c430fdfe7,7.97119194269181
5302,0xa8a45a6802c08638431516fd002ff076f2f80928,7.97119194269181
5300,0xa881c2cf4fb9be23e7146d48b4759ce0bfee8c07,7.97119194269181
5299,0xa881022c66b19c37a89ae79115122ce590be9a3a,7.97119194269181
5298,0xa880687b7245b468cbfa2e083f5a7b2194654040,7.97119194269181
5297,0xa86d436ca76de15a6629e07ad455d0a3439a573c,7.97119194269181
5310,0xa8ee169fba9c71c034181ede2b1bfcd3940eb80b,7.97119194269181
5296,0xa86aaccf0cb2c9ecab6a4ef349febbff04348b21,7.97119194269181
5294,0xa865061c98dcd5a4918a148cbe8b60caa6188bed,7.97119194269181
5293,0xa860bfe4d29aa88e4080188bfea7c234941dca5a,7.97119194269181
5292,0xa85c86bd64dea758eedbafb2232a6144f4e99ac0,7.97119194269181
5291,0xa8581134f92d583d6eb5f92a76057b8592e5f18c,7.97119194269181
5290,0xa856d07791fed808200d90397610a81224b2db22,7.97119194269181
